3.757476210594177246e-01,-1.826741695404052734e+00,-5.626007318496704102e-01,-6.799632310867309570e-02,-4.493149816989898682e-01
3.755710124969482422e-01,-1.826279282569885254e+00,-5.625320076942443848e-01,-6.803572177886962891e-02,-4.493964314460754395e-01
3.754640519618988037e-01,-1.826000690460205078e+00,-5.624901652336120605e-01,-6.805716454982757568e-02,-4.494436979293823242e-01
3.753996789455413818e-01,-1.825835585594177246e+00,-5.624644160270690918e-01,-6.806856393814086914e-02,-4.494707584381103516e-01
3.753623962402343750e-01,-1.825737357139587402e+00,-5.624485015869140625e-01,-6.807424128055572510e-02,-4.494863152503967285e-01
3.753392398357391357e-01,-1.825682520866394043e+00,-5.624392628669738770e-01,-6.807966530323028564e-02,-4.494940638542175293e-01
3.753237724304199219e-01,-1.825666666030883789e+00,-5.624333620071411133e-01,-6.808216869831085205e-02,-4.494947195053100586e-01
3.753166496753692627e-01,-1.825667738914489746e+00,-5.624307394027709961e-01,-6.808507442474365234e-02,-4.494927525520324707e-01
3.753097951412200928e-01,-1.825672984123229980e+00,-5.624452233314514160e-01,-6.809130311012268066e-02,-4.494996964931488037e-01
3.753045797348022461e-01,-1.825676083564758301e+00,-5.624619722366333008e-01,-6.810185313224792480e-02,-4.495081901550292969e-01
3.752876818180084229e-01,-1.825693011283874512e+00,-5.625082850456237793e-01,-6.813046336174011230e-02,-4.495263099670410156e-01
3.752731382846832275e-01,-1.825725674629211426e+00,-5.625459551811218262e-01,-6.816370785236358643e-02,-4.495366215705871582e-01
3.752491772174835205e-01,-1.825751304626464844e+00,-5.626102089881896973e-01,-6.820499897003173828e-02,-4.495635032653808594e-01
3.752276003360748291e-01,-1.825740456581115723e+00,-5.626779198646545410e-01,-6.825108826160430908e-02,-4.496028423309326172e-01
3.751963376998901367e-01,-1.825701475143432617e+00,-5.627653598785400391e-01,-6.831115484237670898e-02,-4.496573209762573242e-01
3.751666545867919922e-01,-1.825708627700805664e+00,-5.628126859664916992e-01,-6.836923956871032715e-02,-4.496777057647705078e-01
3.751475811004638672e-01,-1.825737237930297852e+00,-5.628569722175598145e-01,-6.841139495372772217e-02,-4.496927857398986816e-01
3.751415014266967773e-01,-1.825747966766357422e+00,-5.629137754440307617e-01,-6.844164431095123291e-02,-4.497236609458923340e-01
3.751437067985534668e-01,-1.825735926628112793e+00,-5.629594326019287109e-01,-6.846694648265838623e-02,-4.497557878494262695e-01
3.751432299613952637e-01,-1.825703859329223633e+00,-5.630046725273132324e-01,-6.848117709159851074e-02,-4.497971534729003906e-01
3.751449584960937500e-01,-1.825665354728698730e+00,-5.630110502243041992e-01,-6.848712265491485596e-02,-4.498195648193359375e-01
3.751603960990905762e-01,-1.825554728507995605e+00,-5.629655122756958008e-01,-6.843832135200500488e-02,-4.498435258865356445e-01
3.751678466796875000e-01,-1.825404763221740723e+00,-5.629338622093200684e-01,-6.839548051357269287e-02,-4.498791992664337158e-01
3.751855790615081787e-01,-1.825216531753540039e+00,-5.628376007080078125e-01,-6.830532848834991455e-02,-4.499020278453826904e-01
3.752161860466003418e-01,-1.825017333030700684e+00,-5.626816153526306152e-01,-6.816822290420532227e-02,-4.499034881591796875e-01
3.752586245536804199e-01,-1.824782013893127441e+00,-5.624884963035583496e-01,-6.798318028450012207e-02,-4.499033093452453613e-01
3.752846717834472656e-01,-1.824540257453918457e+00,-5.623412132263183594e-01,-6.782166659832000732e-02,-4.499216675758361816e-01
3.753134310245513916e-01,-1.824267983436584473e+00,-5.621722936630249023e-01,-6.762941181659698486e-02,-4.499514400959014893e-01
3.753350973129272461e-01,-1.823989868164062500e+00,-5.620106458663940430e-01,-6.744599342346191406e-02,-4.499862194061279297e-01
3.753674626350402832e-01,-1.823709130287170410e+00,-5.618051886558532715e-01,-6.723198294639587402e-02,-4.500073194503784180e-01
3.754084706306457520e-01,-1.823449134826660156e+00,-5.615823268890380859e-01,-6.699903309345245361e-02,-4.500226378440856934e-01
3.754943013191223145e-01,-1.823313832283020020e+00,-5.613498687744140625e-01,-6.676082313060760498e-02,-4.500288069248199463e-01
3.756141662597656250e-01,-1.823274374008178711e+00,-5.611166954040527344e-01,-6.651492416858673096e-02,-4.500270485877990723e-01
3.757447600364685059e-01,-1.823300838470458984e+00,-5.609174966812133789e-01,-6.628306210041046143e-02,-4.500278234481811523e-01
3.759270012378692627e-01,-1.823416471481323242e+00,-5.606594681739807129e-01,-6.602297723293304443e-02,-4.500036239624023438e-01
3.761351108551025391e-01,-1.823596000671386719e+00,-5.604032278060913086e-01,-6.576140224933624268e-02,-4.499804675579071045e-01
3.763622045516967773e-01,-1.823831439018249512e+00,-5.601523518562316895e-01,-6.549473106861114502e-02,-4.499589204788208008e-01
3.765920102596282959e-01,-1.824107885360717773e+00,-5.599243640899658203e-01,-6.524148583412170410e-02,-4.499383866786956787e-01
3.768218755722045898e-01,-1.824412584304809570e+00,-5.597260594367980957e-01,-6.499901413917541504e-02,-4.499283730983734131e-01
3.769908547401428223e-01,-1.824653863906860352e+00,-5.596399903297424316e-01,-6.483215093612670898e-02,-4.499568343162536621e-01
3.771701455116271973e-01,-1.824907064437866211e+00,-5.595080852508544922e-01,-6.465889513492584229e-02,-4.499685764312744141e-01
3.772923946380615234e-01,-1.825114965438842773e+00,-5.594596266746520996e-01,-6.454305350780487061e-02,-4.500005841255187988e-01
3.774280846118927002e-01,-1.825334548950195312e+00,-5.593581795692443848e-01,-6.440828740596771240e-02,-4.500160813331604004e-01
3.775104284286499023e-01,-1.825497627258300781e+00,-5.593428015708923340e-01,-6.432731449604034424e-02,-4.500564932823181152e-01
3.775981068611145020e-01,-1.825647830963134766e+00,-5.592859387397766113e-01,-6.423580646514892578e-02,-4.500860571861267090e-01
3.776682913303375244e-01,-1.825794935226440430e+00,-5.592412948608398438e-01,-6.415006518363952637e-02,-4.501172304153442383e-01
3.777501583099365234e-01,-1.825949788093566895e+00,-5.591816902160644531e-01,-6.405937671661376953e-02,-4.501400589942932129e-01
3.778064846992492676e-01,-1.826097846031188965e+00,-5.591461062431335449e-01,-6.399649381637573242e-02,-4.501587152481079102e-01
3.778647184371948242e-01,-1.826246023178100586e+00,-5.591095089912414551e-01,-6.394007802009582520e-02,-4.501714110374450684e-01
3.779333531856536865e-01,-1.826390624046325684e+00,-5.590595602989196777e-01,-6.386692821979522705e-02,-4.501866102218627930e-01
3.779832422733306885e-01,-1.826527118682861328e+00,-5.590441823005676270e-01,-6.382279098033905029e-02,-4.502021074295043945e-01
3.780119717121124268e-01,-1.826640009880065918e+00,-5.590578913688659668e-01,-6.378841400146484375e-02,-4.502381086349487305e-01
3.780408501625061035e-01,-1.826751708984375000e+00,-5.590642094612121582e-01,-6.376194953918457031e-02,-4.502684175968170166e-01
3.780498206615447998e-01,-1.826857566833496094e+00,-5.590847134590148926e-01,-6.376235187053680420e-02,-4.502859115600585938e-01
3.780654668807983398e-01,-1.826980352401733398e+00,-5.590743422508239746e-01,-6.376208364963531494e-02,-4.502753615379333496e-01
3.780860304832458496e-01,-1.827117204666137695e+00,-5.590651035308837891e-01,-6.375160813331604004e-02,-4.502627849578857422e-01
3.781133294105529785e-01,-1.827244043350219727e+00,-5.590763092041015625e-01,-6.373471021652221680e-02,-4.502687156200408936e-01
3.781316280364990234e-01,-1.827356457710266113e+00,-5.591059923171997070e-01,-6.373193860054016113e-02,-4.502812027931213379e-01
3.781613111495971680e-01,-1.827462792396545410e+00,-5.591239333152770996e-01,-6.372699141502380371e-02,-4.502882361412048340e-01
3.781980872154235840e-01,-1.827574491500854492e+00,-5.591104626655578613e-01,-6.370784342288970947e-02,-4.502805769443511963e-01
3.782524466514587402e-01,-1.827684283256530762e+00,-5.590759515762329102e-01,-6.367765367031097412e-02,-4.502600133419036865e-01
3.782882392406463623e-01,-1.827775597572326660e+00,-5.590732693672180176e-01,-6.365734338760375977e-02,-4.502515196800231934e-01
3.783165216445922852e-01,-1.827846884727478027e+00,-5.590850114822387695e-01,-6.365396082401275635e-02,-4.502463936805725098e-01
3.783406913280487061e-01,-1.827905893325805664e+00,-5.590846538543701172e-01,-6.364944577217102051e-02,-4.502380490303039551e-01
3.783576190471649170e-01,-1.827944040298461914e+00,-5.590948462486267090e-01,-6.365445256233215332e-02,-4.502344131469726562e-01
3.783660531044006348e-01,-1.827962875366210938e+00,-5.591099262237548828e-01,-6.366083025932312012e-02,-4.502373635768890381e-01
3.783615827560424805e-01,-1.827959656715393066e+00,-5.591351389884948730e-01,-6.367553770542144775e-02,-4.502465426921844482e-01
3.783872425556182861e-01,-1.827895998954772949e+00,-5.591174960136413574e-01,-6.369175016880035400e-02,-4.502460658550262451e-01
3.783793449401855469e-01,-1.827842950820922852e+00,-5.591150522232055664e-01,-6.369462609291076660e-02,-4.502477645874023438e-01
3.783678412437438965e-01,-1.827794790267944336e+00,-5.591058135032653809e-01,-6.370142102241516113e-02,-4.502425789833068848e-01
3.783578574657440186e-01,-1.827750921249389648e+00,-5.591007471084594727e-01,-6.370197236537933350e-02,-4.502433538436889648e-01
3.783459961414337158e-01,-1.827703595161437988e+00,-5.591051578521728516e-01,-6.370586156845092773e-02,-4.502507448196411133e-01
3.783324360847473145e-01,-1.827653527259826660e+00,-5.591134428977966309e-01,-6.371285021305084229e-02,-4.502610564231872559e-01
3.783198297023773193e-01,-1.827604532241821289e+00,-5.591198205947875977e-01,-6.372050940990447998e-02,-4.502699375152587891e-01
3.783082664012908936e-01,-1.827554345130920410e+00,-5.591228604316711426e-01,-6.372842192649841309e-02,-4.502762556076049805e-01
3.783026039600372314e-01,-1.827511191368103027e+00,-5.591147541999816895e-01,-6.372919678688049316e-02,-4.502779543399810791e-01
3.783000409603118896e-01,-1.827469706535339355e+00,-5.591042041778564453e-01,-6.372776627540588379e-02,-4.502774477005004883e-01
3.782924711704254150e-01,-1.827425360679626465e+00,-5.591052174568176270e-01,-6.372942030429840088e-02,-4.502822756767272949e-01
3.782814741134643555e-01,-1.827376604080200195e+00,-5.591129064559936523e-01,-6.373691558837890625e-02,-4.502896070480346680e-01
3.782663643360137939e-01,-1.827324628829956055e+00,-5.591278672218322754e-01,-6.374657154083251953e-02,-4.503023624420166016e-01
3.782349824905395508e-01,-1.827314972877502441e+00,-5.591469407081604004e-01,-6.375093758106231689e-02,-4.503094851970672607e-01
3.782298266887664795e-01,-1.827302813529968262e+00,-5.591452717781066895e-01,-6.375661492347717285e-02,-4.503095149993896484e-01
3.782263994216918945e-01,-1.827293515205383301e+00,-5.591479539871215820e-01,-6.375968456268310547e-02,-4.503107666969299316e-01
3.782251775264739990e-01,-1.827293038368225098e+00,-5.591452121734619141e-01,-6.376032531261444092e-02,-4.503087997436523438e-01
3.782250285148620605e-01,-1.827289104461669922e+00,-5.591468811035156250e-01,-6.376175582408905029e-02,-4.503092765808105469e-01
3.782240748405456543e-01,-1.827283263206481934e+00,-5.591487884521484375e-01,-6.376315653324127197e-02,-4.503110647201538086e-01
3.782222867012023926e-01,-1.827272176742553711e+00,-5.591540336608886719e-01,-6.376500427722930908e-02,-4.503158926963806152e-01
3.782165646553039551e-01,-1.827252030372619629e+00,-5.591596961021423340e-01,-6.376980245113372803e-02,-4.503215551376342773e-01
3.782079815864562988e-01,-1.827227115631103516e+00,-5.591639280319213867e-01,-6.377497315406799316e-02,-4.503269791603088379e-01
3.782029747962951660e-01,-1.827206969261169434e+00,-5.591601729393005371e-01,-6.377582252025604248e-02,-4.503287672996520996e-01
3.782035708427429199e-01,-1.827196955680847168e+00,-5.591484308242797852e-01,-6.377008557319641113e-02,-4.503269195556640625e-01
3.782040774822235107e-01,-1.827198505401611328e+00,-5.591409802436828613e-01,-6.376369297504425049e-02,-4.503256082534790039e-01
3.782072067260742188e-01,-1.827206492424011230e+00,-5.591352581977844238e-01,-6.375770270824432373e-02,-4.503250718116760254e-01
3.782162964344024658e-01,-1.827220439910888672e+00,-5.591232180595397949e-01,-6.374743580818176270e-02,-4.503224492073059082e-01
3.782261312007904053e-01,-1.827236413955688477e+00,-5.591141581535339355e-01,-6.373770534992218018e-02,-4.503200650215148926e-01
3.782379031181335449e-01,-1.827258825302124023e+00,-5.591037273406982422e-01,-6.372582912445068359e-02,-4.503170847892761230e-01
3.782507181167602539e-01,-1.827288866043090820e+00,-5.590952038764953613e-01,-6.371419131755828857e-02,-4.503141045570373535e-01
3.782651424407958984e-01,-1.827324151992797852e+00,-5.590888261795043945e-01,-6.370151042938232422e-02,-4.503131508827209473e-01
3.782712519168853760e-01,-1.827372312545776367e+00,-5.590909719467163086e-01,-6.369242072105407715e-02,-4.503118395805358887e-01
3.782893717288970947e-01,-1.827418208122253418e+00,-5.590796470642089844e-01,-6.368263065814971924e-02,-4.503055810928344727e-01
3.783072233200073242e-01,-1.827464580535888672e+00,-5.590719580650329590e-01,-6.367139518260955811e-02,-4.503008723258972168e-01
3.783251643180847168e-01,-1.827513813972473145e+00,-5.590652227401733398e-01,-6.366010010242462158e-02,-4.502966403961181641e-01
3.783391118049621582e-01,-1.827560067176818848e+00,-5.590653419494628906e-01,-6.365239620208740234e-02,-4.502947628498077393e-01
3.783581256866455078e-01,-1.827607035636901855e+00,-5.590550899505615234e-01,-6.364248692989349365e-02,-4.502884149551391602e-01
3.783765435218811035e-01,-1.827651262283325195e+00,-5.590451359748840332e-01,-6.363041698932647705e-02,-4.502824544906616211e-01
3.783928155899047852e-01,-1.827693581581115723e+00,-5.590372681617736816e-01,-6.361918151378631592e-02,-4.502779245376586914e-01
3.784089982509613037e-01,-1.827732682228088379e+00,-5.590301752090454102e-01,-6.360885500907897949e-02,-4.502737224102020264e-01
3.784237205982208252e-01,-1.827765345573425293e+00,-5.590209960937500000e-01,-6.359991431236267090e-02,-4.502689242362976074e-01
3.784422874450683594e-01,-1.827800512313842773e+00,-5.590058565139770508e-01,-6.358648836612701416e-02,-4.502617418766021729e-01
3.784605860710144043e-01,-1.827831745147705078e+00,-5.589917302131652832e-01,-6.357364356517791748e-02,-4.502547681331634521e-01
3.784789144992828369e-01,-1.827865123748779297e+00,-5.589771270751953125e-01,-6.356070935726165771e-02,-4.502461552619934082e-01
3.784972727298736572e-01,-1.827900648117065430e+00,-5.589612126350402832e-01,-6.354609131813049316e-02,-4.502370357513427734e-01
3.785155713558197021e-01,-1.827933788299560547e+00,-5.589480996131896973e-01,-6.353193521499633789e-02,-4.502302408218383789e-01
3.785315155982971191e-01,-1.827964663505554199e+00,-5.589399337768554688e-01,-6.352049112319946289e-02,-4.502257108688354492e-01
3.785456418991088867e-01,-1.827989220619201660e+00,-5.589315295219421387e-01,-6.351016461849212646e-02,-4.502223432064056396e-01
3.785599470138549805e-01,-1.828013896942138672e+00,-5.589202642440795898e-01,-6.349933147430419922e-02,-4.502173364162445068e-01
3.785717487335205078e-01,-1.828035354614257812e+00,-5.589123964309692383e-01,-6.349046528339385986e-02,-4.502133727073669434e-01
3.785817623138427734e-01,-1.828054428100585938e+00,-5.589041113853454590e-01,-6.348121166229248047e-02,-4.502100944519042969e-01
3.785902261734008789e-01,-1.828080177307128906e+00,-5.588959455490112305e-01,-6.347204744815826416e-02,-4.502048790454864502e-01
3.785997033119201660e-01,-1.828109145164489746e+00,-5.588867664337158203e-01,-6.346279382705688477e-02,-4.501993954181671143e-01
3.786127567291259766e-01,-1.828142881393432617e+00,-5.588724017143249512e-01,-6.345069408416748047e-02,-4.501911997795104980e-01
3.786253929138183594e-01,-1.828175067901611328e+00,-5.588640570640563965e-01,-6.344020366668701172e-02,-4.501855969429016113e-01
3.786379694938659668e-01,-1.828201055526733398e+00,-5.588567256927490234e-01,-6.343208253383636475e-02,-4.501813352108001709e-01
3.786457180976867676e-01,-1.828221201896667480e+00,-5.588563084602355957e-01,-6.342837214469909668e-02,-4.501791298389434814e-01
3.786530494689941406e-01,-1.828240156173706055e+00,-5.588525533676147461e-01,-6.342385709285736084e-02,-4.501762092113494873e-01
3.786620199680328369e-01,-1.828258752822875977e+00,-5.588462352752685547e-01,-6.341861188411712646e-02,-4.501722455024719238e-01
3.786677122116088867e-01,-1.828273892402648926e+00,-5.588437914848327637e-01,-6.341540813446044922e-02,-4.501695036888122559e-01
3.786685168743133545e-01,-1.828284502029418945e+00,-5.588466525077819824e-01,-6.341528892517089844e-02,-4.501692652702331543e-01
3.786736726760864258e-01,-1.828298687934875488e+00,-5.588392019271850586e-01,-6.341035664081573486e-02,-4.501660466194152832e-01
3.786772787570953369e-01,-1.828311681747436523e+00,-5.588365793228149414e-01,-6.340716779232025146e-02,-4.501639604568481445e-01
3.786823153495788574e-01,-1.828327894210815430e+00,-5.588322877883911133e-01,-6.340220570564270020e-02,-4.501618742942810059e-01
3.786883950233459473e-01,-1.828344106674194336e+00,-5.588282346725463867e-01,-6.339797377586364746e-02,-4.501593708992004395e-01
3.786947131156921387e-01,-1.828357815742492676e+00,-5.588213205337524414e-01,-6.339260935783386230e-02,-4.501557946205139160e-01
3.782157599925994873e-01,-1.830025196075439453e+00,-5.585718750953674316e-01,-6.220653653144836426e-02,-4.500378072261810303e-01
3.785323798656463623e-01,-1.831239938735961914e+00,-5.583531856536865234e-01,-6.187820434570312500e-02,-4.499163627624511719e-01
3.788475394248962402e-01,-1.832150340080261230e+00,-5.583276152610778809e-01,-6.174981594085693359e-02,-4.498538970947265625e-01
3.791028857231140137e-01,-1.832833766937255859e+00,-5.583502650260925293e-01,-6.169384717941284180e-02,-4.498122930526733398e-01
3.792964220046997070e-01,-1.833346486091613770e+00,-5.583820343017578125e-01,-6.166654825210571289e-02,-4.497818946838378906e-01
3.794445395469665527e-01,-1.833732724189758301e+00,-5.584064126014709473e-01,-6.164850294589996338e-02,-4.497580528259277344e-01
3.795563578605651855e-01,-1.834023237228393555e+00,-5.584265589714050293e-01,-6.163679063320159912e-02,-4.497394561767578125e-01
3.796402215957641602e-01,-1.834241509437561035e+00,-5.584419369697570801e-01,-6.162880361080169678e-02,-4.497246444225311279e-01
3.797004818916320801e-01,-1.834408760070800781e+00,-5.584580898284912109e-01,-6.162449717521667480e-02,-4.497140645980834961e-01
3.797447085380554199e-01,-1.834530830383300781e+00,-5.584742426872253418e-01,-6.162363290786743164e-02,-4.497087597846984863e-01
3.797768652439117432e-01,-1.834619879722595215e+00,-5.584891438484191895e-01,-6.162504851818084717e-02,-4.497057199478149414e-01
3.798021376132965088e-01,-1.834687471389770508e+00,-5.584961771965026855e-01,-6.162481009960174561e-02,-4.497019052505493164e-01
3.798213005065917969e-01,-1.834741473197937012e+00,-5.584976077079772949e-01,-6.162272393703460693e-02,-4.496970474720001221e-01
3.798376917839050293e-01,-1.834783434867858887e+00,-5.584957003593444824e-01,-6.161934137344360352e-02,-4.496924579143524170e-01
3.798474073410034180e-01,-1.834812998771667480e+00,-5.585013628005981445e-01,-6.161989271640777588e-02,-4.496912956237792969e-01
3.798518776893615723e-01,-1.834829568862915039e+00,-5.585098862648010254e-01,-6.162406504154205322e-02,-4.496920108795166016e-01
3.798513710498809814e-01,-1.834836006164550781e+00,-5.585227012634277344e-01,-6.163021922111511230e-02,-4.496964812278747559e-01
3.798489570617675781e-01,-1.834833621978759766e+00,-5.585325956344604492e-01,-6.163659691810607910e-02,-4.497012495994567871e-01
3.798454105854034424e-01,-1.834831714630126953e+00,-5.585390925407409668e-01,-6.164097785949707031e-02,-4.497042894363403320e-01
3.798456192016601562e-01,-1.834829568862915039e+00,-5.585404634475708008e-01,-6.164248287677764893e-02,-4.497059583663940430e-01
3.798423707485198975e-01,-1.834824323654174805e+00,-5.585461258888244629e-01,-6.164717674255371094e-02,-4.497079253196716309e-01
3.798367381095886230e-01,-1.834816098213195801e+00,-5.585550069808959961e-01,-6.165324151515960693e-02,-4.497116208076477051e-01
3.798321187496185303e-01,-1.834803581237792969e+00,-5.585606694221496582e-01,-6.165885925292968750e-02,-4.497149586677551270e-01
3.798252046108245850e-01,-1.834788084030151367e+00,-5.585681796073913574e-01,-6.166476011276245117e-02,-4.497194886207580566e-01
3.798163533210754395e-01,-1.834768652915954590e+00,-5.585776567459106445e-01,-6.167176365852355957e-02,-4.497257471084594727e-01
3.798069357872009277e-01,-1.834746718406677246e+00,-5.585869550704956055e-01,-6.167875230312347412e-02,-4.497327804565429688e-01
3.797982633113861084e-01,-1.834730386734008789e+00,-5.585939288139343262e-01,-6.168432533740997314e-02,-4.497382938861846924e-01
3.797882795333862305e-01,-1.834711790084838867e+00,-5.586051940917968750e-01,-6.169152259826660156e-02,-4.497460126876831055e-01
3.797785639762878418e-01,-1.834696292877197266e+00,-5.586139559745788574e-01,-6.169660389423370361e-02,-4.497531056404113770e-01
3.797740936279296875e-01,-1.834684491157531738e+00,-5.586155056953430176e-01,-6.169863045215606689e-02,-4.497574567794799805e-01
3.797789812088012695e-01,-1.834680795669555664e+00,-5.586023330688476562e-01,-6.169192492961883545e-02,-4.497566521167755127e-01
3.797776401042938232e-01,-1.834674358367919922e+00,-5.586044788360595703e-01,-6.169036030769348145e-02,-4.497606456279754639e-01
3.797774910926818848e-01,-1.834671020507812500e+00,-5.586048364639282227e-01,-6.168703734874725342e-02,-4.497663974761962891e-01
3.797765970230102539e-01,-1.834667444229125977e+00,-5.586076974868774414e-01,-6.168608367443084717e-02,-4.497728943824768066e-01
3.797779381275177002e-01,-1.834667086601257324e+00,-5.586087107658386230e-01,-6.168165802955627441e-02,-4.497813284397125244e-01
3.797786533832550049e-01,-1.834665417671203613e+00,-5.586128830909729004e-01,-6.167785823345184326e-02,-4.497925937175750732e-01
3.797808289527893066e-01,-1.834666252136230469e+00,-5.586146712303161621e-01,-6.167297065258026123e-02,-4.498035311698913574e-01
3.797904253005981445e-01,-1.834666371345520020e+00,-5.586084723472595215e-01,-6.166170537471771240e-02,-4.498147070407867432e-01
3.798023462295532227e-01,-1.834674358367919922e+00,-5.586012005805969238e-01,-6.164579093456268311e-02,-4.498272538185119629e-01
3.798163533210754395e-01,-1.834689378738403320e+00,-5.585933923721313477e-01,-6.162834167480468750e-02,-4.498403668403625488e-01
3.798348307609558105e-01,-1.834714055061340332e+00,-5.585787892341613770e-01,-6.160782277584075928e-02,-4.498505294322967529e-01
3.798550367355346680e-01,-1.834742069244384766e+00,-5.585659146308898926e-01,-6.158666312694549561e-02,-4.498614966869354248e-01
3.798822164535522461e-01,-1.834769606590270996e+00,-5.585420131683349609e-01,-6.156006455421447754e-02,-4.498702287673950195e-01
3.799101710319519043e-01,-1.834799408912658691e+00,-5.585212111473083496e-01,-6.153006851673126221e-02,-4.498825967311859131e-01
3.799339830875396729e-01,-1.834822654724121094e+00,-5.585104227066040039e-01,-6.150574982166290283e-02,-4.498996436595916748e-01
3.799540698528289795e-01,-1.834841728210449219e+00,-5.585029721260070801e-01,-6.148566305637359619e-02,-4.499177932739257812e-01
3.799691796302795410e-01,-1.834851145744323730e+00,-5.585013628005981445e-01,-6.147050857543945312e-02,-4.499394297599792480e-01
3.799883127212524414e-01,-1.834859967231750488e+00,-5.584884285926818848e-01,-6.145094335079193115e-02,-4.499575793743133545e-01
3.800057768821716309e-01,-1.834861516952514648e+00,-5.584803223609924316e-01,-6.143015623092651367e-02,-4.499810338020324707e-01
3.800275325775146484e-01,-1.834866881370544434e+00,-5.584616661071777344e-01,-6.140711903572082520e-02,-4.499975442886352539e-01
3.800530135631561279e-01,-1.834880590438842773e+00,-5.584363937377929688e-01,-6.137955188751220703e-02,-4.500083327293395996e-01
3.800746202468872070e-01,-1.834894061088562012e+00,-5.584188103675842285e-01,-6.135527789592742920e-02,-4.500200152397155762e-01
3.800989687442779541e-01,-1.834915041923522949e+00,-5.583933591842651367e-01,-6.132945418357849121e-02,-4.500251710414886475e-01
3.801246285438537598e-01,-1.834940195083618164e+00,-5.583603978157043457e-01,-6.130050122737884521e-02,-4.500256478786468506e-01
3.801536560058593750e-01,-1.834972023963928223e+00,-5.583217740058898926e-01,-6.126728653907775879e-02,-4.500217437744140625e-01
3.801864981651306152e-01,-1.835012674331665039e+00,-5.582824945449829102e-01,-6.123195588588714600e-02,-4.500150382518768311e-01
3.802156150341033936e-01,-1.835051536560058594e+00,-5.582534670829772949e-01,-6.119953095912933350e-02,-4.500134289264678955e-01
3.802444934844970703e-01,-1.835095167160034180e+00,-5.582260489463806152e-01,-6.117123365402221680e-02,-4.500088691711425781e-01
3.802736699581146240e-01,-1.835143566131591797e+00,-5.581972599029541016e-01,-6.114098429679870605e-02,-4.500036239624023438e-01
3.803040385246276855e-01,-1.835198998451232910e+00,-5.581660270690917969e-01,-6.111174821853637695e-02,-4.499936997890472412e-01
3.803341090679168701e-01,-1.835254549980163574e+00,-5.581376552581787109e-01,-6.108380854129791260e-02,-4.499844908714294434e-01
3.803648054599761963e-01,-1.835312366485595703e+00,-5.581065416336059570e-01,-6.105731427669525146e-02,-4.499714374542236328e-01
3.803943097591400146e-01,-1.835374593734741211e+00,-5.580781698226928711e-01,-6.103052198886871338e-02,-4.499583840370178223e-01
3.804193437099456787e-01,-1.835445761680603027e+00,-5.580456256866455078e-01,-6.100484728813171387e-02,-4.499385356903076172e-01
3.804543018341064453e-01,-1.835526704788208008e+00,-5.580070018768310547e-01,-6.097246706485748291e-02,-4.499180316925048828e-01
